AIRLINE_CODE;SOURCE_CODE;DESTINATION_CODE;DISTANCE;TIME
2I;LIM;HUU;257.9821074832989;0.6316994585976536
2I;LIM;PCL;491.01202931186737;0.9531200404301619
2I;LIM;TPP;617.9859230674339;1.1282564456102535
2I;PCL;IQT;529.1941561880432;1.0057850430179907
2I;PCL;LIM;491.01202931186737;0.9531200404301619
2I;PCL;TPP;287.09698295500453;0.6718579075241442
2I;PEM;CUZ;310.7250529935486;0.7044483489566188
2I;TPP;IQT;454.55194344899155;0.9028302668261953
2I;TPP;LIM;617.9859230674339;1.1282564456102535
2I;TPP;PCL;287.09698295500453;0.6718579075241442
2J;ABJ;BOY;656.9725269185577;1.1820310716118037
2J;ABJ;OUA;831.3686620426507;1.4225774648864147
2J;ACC;OUA;764.2282799593963;1.3299700413233053
2J;BKO;ABJ;920.7759667780689;1.5458978852111294
2J;BKO;DKR;1058.8589093057365;1.7363571162837745
2J;BKO;OUA;698.803483641776;1.2397289429541738
2J;BOY;ABJ;656.9725269185577;1.1820310716118037
2J;BOY;OUA;334.05416979179915;0.7366264410921368
2J;COO;LFW;126.60223349078254;0.45048583929763103
2J;COO;OUA;791.3778910535619;1.3674177807635337
2J;DKR;BKO;1058.8589093057365;1.7363571162837745
2J;DKR;OUA;1745.8605182142703;2.6839455423645107
2J;LFW;OUA;751.4875166199056;1.3123965746481456
2J;NIM;OUA;419.47367960742247;0.8544464546309275
2J;OUA;ABJ;831.3686620426507;1.4225774648864147
2J;OUA;ACC;764.2282799593963;1.3299700413233053
2J;OUA;BKO;698.803483641776;1.2397289429541738
2J;OUA;BOY;334.05416979179915;0.7366264410921368
2J;OUA;COO;791.3778910535619;1.3674177807635337
2J;OUA;DKR;1745.8605182142703;2.6839455423645107
2J;OUA;LFW;751.4875166199056;1.3123965746481456
2J;OUA;NIM;419.47367960742247;0.8544464546309275
2K;BOG;GYE;993.2669557307896;1.6458854561803993
2K;BOG;UIO;711.7459259033134;1.257580587452846
2K;CLO;GYE;743.3369175105754;1.301154368980104
2K;GYE;BOG;993.2669557307896;1.6458854561803993
2K;GYE;CLO;743.3369175105754;1.301154368980104
2K;GYE;SCY;1090.0564138244467;1.779388156999237
2K;GYE;UIO;282.0263403577423;0.664863917734817
2K;OCC;UIO;156.7591101464164;0.4920815312364364
2K;SCY;GYE;1090.0564138244467;1.779388156999237
2K;UIO;BOG;711.7459259033134;1.257580587452846
2K;UIO;GYE;282.0263403577423;0.664863917734817
2K;UIO;OCC;156.7591101464164;0.4920815312364364
2L;BDS;ZRH;1064.0233976168868;1.7434805484370852
2L;BOD;ZRH;770.4506342103488;1.3385525989108258
2L;BRS;ZRH;922.1392674660158;1.5477782999531253
2L;GVA;LPA;2769.2473618415434;4.09551360254006
2L;LCA;ZRH;2503.48677122028;3.728947270648662
2L;LPA;ZRH;2999.1540686474573;4.4126263015827
2L;RMF;ZRH;3335.192407795978;4.876127459028935
2L;TFS;GVA;2830.433739112923;4.179908605672997
2L;ZRH;BDS;1064.0233976168868;1.7434805484370852
2L;ZRH;BOD;770.4506342103488;1.3385525989108258
2L;ZRH;BRS;922.1392674660158;1.5477782999531253
2L;ZRH;LCA;2503.48677122028;3.728947270648662
2L;ZRH;LPA;2999.1540686474573;4.4126263015827
2L;ZRH;RMF;3335.192407795978;4.876127459028935
2N;AJR;LYC;118.77894997386261;0.4396951034122243
2N;ARN;GEV;843.4071173549112;1.4391822308343603
2N;ARN;HAD;444.17893368839907;0.8885226671564125
2N;ARN;JKG;305.9990889152267;0.6979297778141058
2N;ARN;KRF;377.5250637067635;0.7965862947679496
2N;ARN;KSD;258.9722098033229;0.6330651169701006
2N;ARN;LYC;545.6550501662314;1.0284897243672158
2N;ARN;MHQ;122.10331247029654;0.4442804309935125
2N;ARN;OER;421.23590956384106;0.8568771166397807
2N;ARN;POR;292.12959107317505;0.6787994359630001
2N;ARN;TRF;435.86439023501225;0.8770543313586376
2N;ARN;VBY;222.40520690448903;0.5826278715923987
2N;ARN;VHM;550.3855274735704;1.0350145206532004
2N;ARN;VXO;355.2509662699094;0.7658634017515993
2N;GEV;ARN;843.4071173549112;1.4391822308343603
2N;GEV;KRF;475.5146257179475;0.9317443113351
2N;HAD;ARN;444.17893368839907;0.8885226671564125
2N;HAD;JKG;140.29775860657534;0.46937621876769015
2N;HAD;VXO;119.02021589913892;0.4400278839988123
2N;HMV;VHM;158.8972454276554;0.49503068334849026
2N;JKG;ARN;305.9990889152267;0.6979297778141058
2N;JKG;HAD;140.29775860657534;0.46937621876769015
2N;KOK;POR;260.29084369332463;0.6348839223356202
2N;KRF;ARN;377.5250637067635;0.7965862947679496
2N;KRF;GEV;475.5146257179475;0.9317443113351
2N;KSD;ARN;258.9722098033229;0.6330651169701006
2N;LYC;AJR;118.77894997386261;0.4396951034122243
2N;LYC;ARN;545.6550501662314;1.0284897243672158
2N;MHQ;ARN;122.10331247029654;0.4442804309935125
2N;MHQ;TKU;137.196841412031;0.4650990916028014
2N;OER;ARN;421.23590956384106;0.8568771166397807
2N;OSL;VXO;419.16448877020247;0.8540199845106242
2N;POR;ARN;292.12959107317505;0.6787994359630001
2N;POR;KOK;260.29084369332463;0.6348839223356202
2N;TKU;MHQ;137.196841412031;0.4650990916028014
2N;TRF;ARN;435.86439023501225;0.8770543313586376
2N;VBY;ARN;222.40520690448903;0.5826278715923987
2N;VHM;ARN;550.3855274735704;1.0350145206532004
2N;VHM;HMV;158.8972454276554;0.49503068334849026
2N;VXO;ARN;355.2509662699094;0.7658634017515993
2N;VXO;OSL;419.16448877020247;0.8540199845106242
2O;ADQ;KLN;91.42662316877572;0.40196775609486307
2O;KLN;KYK;28.36490353330562;0.3149860738390422
2P;BSO;MNL;668.1367857713692;1.1974300493398196
2P;BXU;MNL;785.1341994732722;1.3588057923769272
2P;CBO;MNL;887.0572717158666;1.499389340297747
2P;CGY;MNL;781.7763925412063;1.354174334539595
2P;CRM;MNL;449.8024346163282;0.8962792201604526
2P;DGT;MNL;626.1514830625649;1.139519286982848
2P;DWC;MNL;6924.388636049435;9.826742946275083
2P;GES;MNL;1039.2228979101174;1.7092729626346446
2P;KLO;MNL;346.9422636467173;0.7544031222713341
2P;LGP;MNL;329.16428031075407;0.7298817659458676
2P;MNL;BSO;668.1367857713692;1.1974300493398196
2P;MNL;BXU;785.1341994732722;1.3588057923769272
2P;MNL;CBO;887.0572717158666;1.499389340297747
2P;MNL;CGY;781.7763925412063;1.354174334539595
2P;MNL;CRM;449.8024346163282;0.8962792201604526
2P;MNL;DGT;626.1514830625649;1.139519286982848
2P;MNL;DWC;6924.388636049435;9.826742946275083
2P;MNL;GES;1039.2228979101174;1.7092729626346446
2P;MNL;KLO;346.9422636467173;0.7544031222713341
2P;MNL;LGP;329.16428031075407;0.7298817659458676
2P;MNL;MPH;304.39930194214486;0.6957231750926136
2P;MNL;OZC;767.5880803678414;1.3346042487832295
2P;MNL;PPS;583.8046223886888;1.0811098239843984
2P;MNL;RXS;373.85603496615846;0.7915255654705633
2P;MNL;SUG;716.676400416013;1.2643812419531215
2P;MNL;TUG;356.55862580856285;0.7676670700807764
2P;MNL;ZAM;850.5772910072169;1.4490721255271957
2P;MPH;MNL;304.39930194214486;0.6957231750926136
2P;OZC;MNL;767.5880803678414;1.3346042487832295
2P;PPS;MNL;583.8046223886888;1.0811098239843984
2P;RXS;MNL;373.85603496615846;0.7915255654705633
2P;SUG;MNL;716.676400416013;1.2643812419531215
2P;TUG;MNL;356.55862580856285;0.7676670700807764
2P;ZAM;MNL;850.5772910072169;1.4490721255271957
2Z;AUX;PMW;340.67084804090075;0.7457528938495183
2Z;BRA;BSB;525.2923815077629;1.0004032848382938
2Z;BRA;SSA;731.218498581368;1.2844393083880938
2Z;BSB;BRA;525.2923815077629;1.0004032848382938
2Z;BSB;OPS;937.7567580796035;1.5693196663166944
2Z;BSB;RAO;585.4905802231867;1.0834352830664644
2Z;CAC;GRU;733.005204473369;1.286903730308095
2Z;CGB;GYN;744.0236329696198;1.302101562716717
2Z;CGB;OPS;422.5853098037126;0.8587383583499484
2Z;CGR;DOU;194.38045153372937;0.5439730365982474
2Z;DOU;CGR;194.38045153372937;0.5439730365982474
2Z;DOU;GRU;876.4828733340082;1.4848039632193217
2Z;GIG;RAO;502.078072480602;0.9683835482491062
2Z;GRU;CAC;733.005204473369;1.286903730308095
2Z;GRU;DOU;876.4828733340082;1.4848039632193217
2Z;GRU;RAO;288.5029770652491;0.6737972097451712
2Z;GRU;UBA;436.08261036106256;0.8773553246359482
2Z;GRU;UDI;537.3931981066074;1.0170940663539412
2Z;GRU;VDC;1119.5223923612773;1.820030886015555
2Z;GYN;CGB;744.0236329696198;1.302101562716717
2Z;GYN;PMW;710.7046648762681;1.2561443653465767
2Z;GYN;RAO;523.0318090939776;0.9972852539227277
2Z;GYN;UDI;271.4672274217386;0.6502996240299842
2Z;OPS;BSB;937.7567580796035;1.5693196663166944
2Z;OPS;CGB;422.5853098037126;0.8587383583499484
2Z;PLU;RAO;423.0568304174759;0.8593887316103116
2Z;PMW;AUX;340.67084804090075;0.7457528938495183
2Z;PMW;GYN;710.7046648762681;1.2561443653465767
2Z;RAO;BSB;585.4905802231867;1.0834352830664644
2Z;RAO;GIG;502.078072480602;0.9683835482491062
2Z;RAO;GRU;288.5029770652491;0.6737972097451712
2Z;RAO;GYN;523.0318090939776;0.9972852539227277
2Z;RAO;PLU;423.0568304174759;0.8593887316103116
2Z;RAO;SJP;172.79683161402548;0.5142025263641731
2Z;RAO;UDI;254.67234351444296;0.627134266916473
2Z;SJP;RAO;172.79683161402548;0.5142025263641731
2Z;SSA;BRA;731.218498581368;1.2844393083880938
2Z;SSA;VDC;349.6485829384701;0.7581359764668553
2Z;UBA;GRU;436.08261036106256;0.8773553246359482
2Z;UBA;UDI;101.61057169302812;0.41601458164555605
2Z;UDI;GRU;537.3931981066074;1.0170940663539412
2Z;UDI;GYN;271.4672274217386;0.6502996240299842
2Z;UDI;RAO;254.67234351444296;0.627134266916473
2Z;UDI;UBA;101.61057169302812;0.41601458164555605
2Z;VDC;GRU;1119.5223923612773;1.820030886015555
2Z;VDC;SSA;349.6485829384701;0.7581359764668553
3E;BRL;ORD;299.56137834069534;0.6890501770216487
3E;BRL;STL;235.10015590159972;0.600138146071172
3E;DEC;ORD;251.53258296592224;0.6228035627116169
3E;DEC;STL;176.90266529729928;0.5198657452376542
3E;JBR;STL;325.05616992815845;0.7242154067974599
3E;ORD;BRL;299.56137834069534;0.6890501770216487
3E;ORD;DEC;251.53258296592224;0.6228035627116169
3E;STL;BRL;235.10015590159972;0.600138146071172
3E;STL;DEC;176.90266529729928;0.5198657452376542
3E;STL;JBR;325.05616992815845;0.7242154067974599
3F;KTN;MTM;26.402546990863023;0.3122793751598111
3F;MTM;KTN;26.402546990863023;0.3122793751598111
3G;ACC;DKR;2147.328302893156;3.2376942108871116
3G;ACC;LOS;400.2414788615967;0.8279192811884093
3G;ACC;ROB;1129.0256108625867;1.833138773603568
3G;BCN;BJL;3597.4582771664013;5.237873485746761
3G;BJL;BCN;3597.4582771664013;5.237873485746761
3G;BJL;DKR;180.05701025257275;0.5242165658656176
3G;BJL;FNA;646.0390637220038;1.1669504327200053
3G;CKY;OXB;340.614464871111;0.7456751239601532
3G;DKR;ACC;2147.328302893156;3.2376942108871116
3G;DKR;BJL;180.05701025257275;0.5242165658656176
3G;DKR;DLA;3207.6583772456447;4.700218451373303
3G;DKR;FNA;825.313756056456;1.414225870422698
3G;DKR;LOS;2444.579088708415;3.6476952947702275
3G;DKR;OXB;373.3112560326207;0.7907741462518906
3G;DLA;DKR;3207.6583772456447;4.700218451373303
3G;DLA;LOS;763.3746834678585;1.3287926668522188
3G;FNA;BJL;646.0390637220038;1.1669504327200053
3G;FNA;DKR;825.313756056456;1.414225870422698
3G;FNA;LGW;4874.093386480416;6.998749498593677
3G;FNA;ROB;409.3195051980258;0.8404406968248632
3G;LGW;FNA;4874.093386480416;6.998749498593677
3G;LOS;ACC;400.2414788615967;0.8279192811884093
3G;LOS;DKR;2444.579088708415;3.6476952947702275
3G;LOS;DLA;763.3746834678585;1.3287926668522188
3G;LOS;ROB;1511.4486100241877;2.3606187724471552
3G;OXB;CKY;340.614464871111;0.7456751239601532
3G;OXB;DKR;373.3112560326207;0.7907741462518906
3G;ROB;ACC;1129.0256108625867;1.833138773603568
3G;ROB;FNA;409.3195051980258;0.8404406968248632
3G;ROB;LOS;1511.4486100241877;2.3606187724471552
3J;JIB;DXB;1991.0449803025863;3.022131007313912
3J;JIB;JED;1203.6325196379673;1.9360448546730584
3J;JIB;MGQ;1085.3541689672534;1.7729023020237977
3J;MGQ;NBO;1001.705217212426;1.6575244375343805
3J;NBO;MGQ;1001.705217212426;1.6575244375343805
3K;BKK;SIN;1415.9488105626704;2.2288949111209244
3K;DRW;SIN;3336.8726305814785;4.878445007698591
3K;HAK;SIN;2181.373969092089;3.2846537504718465
3K;HGH;SIN;3647.575255195825;5.307000351994241
3K;HKG;SIN;2563.8469922530853;3.8122027479352902
3K;HKT;SIN;979.561399128837;1.6269812401777062
3K;KIX;MNL;2633.0189870466684;3.907612395926439
3K;KIX;TPE;1701.7862942001175;2.6231535092415412
3K;KUL;SIN;297.2717763883006;0.6858921053631732
3K;MNL;KIX;2633.0189870466684;3.907612395926439
3K;MNL;SIN;2373.2513978889488;3.549312272950274
3K;PEN;SIN;601.9234744920769;1.1061013441270027
3K;PER;SIN;3908.1334350210814;5.666390944856665
3K;PNH;SIN;1136.8950662169207;1.8439931947819594
3K;REP;SIN;1340.3117007105168;2.1245678630489886
3K;RGN;SIN;1930.6076921193076;2.9387692305093895
3K;SGN;SIN;1092.280138311068;1.78245536318768
3K;SIN;BKK;1415.9488105626704;2.2288949111209244
3K;SIN;DRW;3336.8726305814785;4.878445007698591
3K;SIN;HAK;2181.373969092089;3.2846537504718465
3K;SIN;HGH;3647.575255195825;5.307000351994241
3K;SIN;HKG;2563.8469922530853;3.8122027479352902
3K;SIN;HKT;979.561399128837;1.6269812401777062
3K;SIN;KUL;297.2717763883006;0.6858921053631732
3K;SIN;MNL;2373.2513978889488;3.549312272950274
3K;SIN;PEN;601.9234744920769;1.1061013441270027
3K;SIN;PER;3908.1334350210814;5.666390944856665
3K;SIN;PNH;1136.8950662169207;1.8439931947819594
3K;SIN;REP;1340.3117007105168;2.1245678630489886
3K;SIN;RGN;1930.6076921193076;2.9387692305093895
3K;SIN;SGN;1092.280138311068;1.78245536318768
3K;SIN;SWA;2811.030042675669;4.153144886449199
3K;SIN;TPE;3220.2115406274784;4.717533159486177
3K;SWA;SIN;2811.030042675669;4.153144886449199
3K;TPE;KIX;1701.7862942001175;2.6231535092415412
3K;TPE;SIN;3220.2115406274784;4.717533159486177
3L;ACH;EBA;527.6919588557877;1.0037130466976383
3L;DRS;ZRH;555.7014359252639;1.0423468081727778
3L;DUS;FDH;448.1547589015841;0.8940065640021849
3L;EBA;ACH;527.6919588557877;1.0037130466976383
3L;EBA;FDH;548.669429837546;1.032647489431098
3L;EBA;MUC;633.0551334423601;1.1490415633687725
3L;EBA;ZRH;539.2575698112942;1.0196656135328195
3L;FDH;DUS;448.1547589015841;0.8940065640021849
3L;FDH;EBA;548.669429837546;1.032647489431098
3L;FDH;HAM;663.0226319797496;1.1903760441099993
3L;FDH;OLB;752.5712454064256;1.3138913729743802
3L;FDH;TXL;605.9847586623473;1.111703115396341
3L;FDH;ZAD;600.0629951312283;1.103535165698246
3L;FMM;NAP;851.8928548312897;1.4508866963190203
3L;GRZ;ZRH;522.4323188510672;0.9964583708290582
3L;HAM;FDH;663.0226319797496;1.1903760441099993
3L;MUC;EBA;633.0551334423601;1.1490415633687725
3L;NAP;FMM;851.8928548312897;1.4508866963190203
3L;OLB;FDH;752.5712454064256;1.3138913729743802
3L;SZG;ZRH;335.57558707900404;0.7387249476951779
3L;TXL;FDH;605.9847586623473;1.111703115396341
3L;ZAD;FDH;600.0629951312283;1.103535165698246
3L;ZRH;DRS;555.7014359252639;1.0423468081727778
3L;ZRH;EBA;539.2575698112942;1.0196656135328195
3L;ZRH;GRZ;522.4323188510672;0.9964583708290582
3L;ZRH;SZG;335.57558707900404;0.7387249476951779
3M;ATL;LWB;593.201834054505;1.094071495247593
3M;ATL;MCN;127.47614303767499;0.45169123177610343
3M;ATL;MEI;428.2339663705775;0.8665296087870035
3M;ATL;MSL;317.3451770661561;0.7135795545740085
3M;ATL;PIB;519.07543517068;0.9918281864423172
3M;ATL;TUP;406.27132195681355;0.8362363061473291
3M;BIM;FLL;97.95852441947244;0.4109772750613413
3M;ELH;FLL;353.43132309445105;0.7633535490957946
3M;ELH;PBI;366.04324389934214;0.780749301930127
3M;EYW;FLL;233.34052635263947;0.5977110708312269
3M;EYW;RSW;220.02901128302088;0.5793503603903736
3M;EYW;TPA;387.7006190714424;0.810621543546817
3M;FLL;BIM;97.95852441947244;0.4109772750613413
3M;FLL;ELH;353.43132309445105;0.7633535490957946
3M;FLL;EYW;233.34052635263947;0.5977110708312269
3M;FLL;FPO;154.8575839941918;0.48945873654371286
3M;FLL;GGT;513.4269160496041;0.9840371255856608
3M;FLL;GHB;392.5949776693178;0.8173723829921625
3M;FLL;MCO;285.7086916545393;0.6699430229717783
3M;FLL;MHH;309.62219100853855;0.7029271600117774
3M;FLL;TCB;284.8022350259465;0.6686927379668228
3M;FLL;TPA;316.58582559150426;0.7125321732296611
3M;FPO;FLL;154.8575839941918;0.48945873654371286
3M;GGT;FLL;513.4269160496041;0.9840371255856608
3M;GGT;GHB;196.77150017752572;0.5472710347276216
3M;GHB;FLL;392.5949776693178;0.8173723829921625
3M;GLH;TUP;222.2506393907899;0.5824146750217791
3M;GNV;MCO;168.43349539315778;0.5081841315767693
3M;GNV;TPA;192.21785319180813;0.5409901423335284
3M;JAX;MHH;630.7479169082781;1.145859195735556
3M;JAX;TPA;291.6192523952143;0.6780955205451231
3M;LWB;ATL;593.201834054505;1.094071495247593
3M;MCN;ATL;127.47614303767499;0.45169123177610343
3M;MCN;MCO;523.9551963338934;0.9985588914950253
3M;MCO;FLL;285.7086916545393;0.6699430229717783
3M;MCO;GNV;168.43349539315778;0.5081841315767693
3M;MCO;MCN;523.9551963338934;0.9985588914950253
3M;MCO;MHH;467.89951575056904;0.9212407113800951
3M;MCO;PNS;612.2848562200672;1.1203929051311272
3M;MCO;RSW;214.92106567771785;0.5723049181761625
3M;MCO;TLH;366.6366542035842;0.7815677989014954
3M;MEI;ATL;428.2339663705775;0.8665296087870035
3M;MHH;FLL;309.62219100853855;0.7029271600117774
3M;MHH;JAX;630.7479169082781;1.145859195735556
3M;MHH;MCO;467.89951575056904;0.9212407113800951
3M;MHH;PBI;299.8849722411646;0.6894965134360891
3M;MSL;ATL;317.3451770661561;0.7135795545740085
3M;PBI;ELH;366.04324389934214;0.780749301930127
3M;PBI;MHH;299.8849722411646;0.6894965134360891
3M;PBI;TPA;280.2127136362755;0.6623623636362421
3M;PIB;ATL;519.07543517068;0.9918281864423172
3M;PNS;MCO;612.2848562200672;1.1203929051311272
3M;PNS;TPA;529.713546676056;1.0065014436911117
3M;RSW;EYW;220.02901128302088;0.5793503603903736
3M;RSW;MCO;214.92106567771785;0.5723049181761625
3M;TCB;FLL;284.8022350259465;0.6686927379668228
3M;TLH;MCO;366.6366542035842;0.7815677989014954
3M;TLH;TPA;321.61783818695443;0.7194728802578683
3M;TPA;EYW;387.7006190714424;0.810621543546817
3M;TPA;FLL;316.58582559150426;0.7125321732296611
3M;TPA;GNV;192.21785319180813;0.5409901423335284
3M;TPA;JAX;291.6192523952143;0.6780955205451231
3M;TPA;PBI;280.2127136362755;0.6623623636362421
3M;TPA;PNS;529.713546676056;1.0065014436911117
3M;TPA;TLH;321.61783818695443;0.7194728802578683
3M;TUP;ATL;406.27132195681355;0.8362363061473291
3M;TUP;GLH;222.2506393907899;0.5824146750217791
3O;AMS;NDR;2021.1435406788053;3.063646263005248
3O;AMS;TNG;2025.5919489580567;3.0697819985628367
3O;BCN;CMN;1225.6891765610246;1.9664678297393443
3O;BCN;NDR;830.6128567271503;1.4215349747960693
3O;BCN;TNG;930.0477364905157;1.5586865330903665
3O;BGY;CMN;2008.7300423974848;3.046524196410324
3O;BLQ;CMN;2041.311911126852;3.0914647050025543
3O;BRU;CMN;2181.1930568711105;3.2844042163739453
3O;BRU;NDR;1868.4363151557116;2.8530156071113266
3O;BRU;TNG;1879.9773584641307;2.868934287536732
3O;CGN;NDR;1944.4264688586286;2.957829612218798
3O;CMN;BCN;1225.6891765610246;1.9664678297393443
3O;CMN;BGY;2008.7300423974848;3.046524196410324
3O;CMN;BLQ;2041.311911126852;3.0914647050025543
3O;CMN;BRU;2181.1930568711105;3.2844042163739453
3O;CMN;CUF;1803.0432876867753;2.762818327843828
3O;CMN;LGW;2064.8094099117066;3.123875048154078
3O;CMN;LYS;1746.0374868764395;2.684189637070951
3O;CMN;MPL;1512.5962596573906;2.36220173745847
3O;CMN;SAW;3347.5738531777943;4.893205314727992
3O;CMN;TLS;1378.8967711711707;2.1777886498912697
3O;CMN;TSF;2166.5805942604425;3.2642490955316448
3O;CUF;CMN;1803.0432876867753;2.762818327843828
3O;FEZ;MPL;1321.0866372510213;2.0980505341393396
3O;LGW;CMN;2064.8094099117066;3.123875048154078
3O;LGW;TNG;1773.4371444768894;2.7219822682439854
3O;LYS;CMN;1746.0374868764395;2.684189637070951
3O;MPL;CMN;1512.5962596573906;2.36220173745847
3O;MPL;FEZ;1321.0866372510213;2.0980505341393396
3O;MPL;NDR;1126.9092678640811;1.8302196798125256
3O;NDR;AMS;2021.1435406788053;3.063646263005248
3O;NDR;BCN;830.6128567271503;1.4215349747960693
3O;NDR;BRU;1868.4363151557116;2.8530156071113266
3O;NDR;CGN;1944.4264688586286;2.957829612218798
3O;NDR;MPL;1126.9092678640811;1.8302196798125256
3O;NDR;PMI;718.8095196602809;1.267323475393491
3O;PMI;NDR;718.8095196602809;1.267323475393491
3O;SAW;CMN;3347.5738531777943;4.893205314727992
3O;TLS;CMN;1378.8967711711707;2.1777886498912697
3O;TNG;AMS;2025.5919489580567;3.0697819985628367
3O;TNG;BCN;930.0477364905157;1.5586865330903665
3O;TNG;BRU;1879.9773584641307;2.868934287536732
3O;TNG;LGW;1773.4371444768894;2.7219822682439854
3O;TSF;CMN;2166.5805942604425;3.2642490955316448
3P;AUA;LSP;81.43327480074062;0.38818382731136636
3P;AUA;MAR;285.29303467533515;0.6693697030004623
3P;BON;CUR;75.36880000799329;0.37981903449378385
3P;CUR;AUA;119.710794290088;0.44098040591736276
3P;LSP;AUA;81.43327480074062;0.38818382731136636
3P;MAR;AUA;285.29303467533515;0.6693697030004623
3R;ASF;DME;1234.4056999681584;1.9784906206457358
3R;ASF;LED;1900.793196476374;2.8976457882432745
3R;BHK;DME;2613.8927169856947;3.881231333773372
3R;DME;ASF;1234.4056999681584;1.9784906206457358
3R;DME;BHK;2613.8927169856947;3.881231333773372
3R;DME;EGO;536.7176516143584;1.0161622780887702
3R;DME;FEG;2980.3519136057125;4.386692294628569
3R;DME;KSQ;2773.1965625379485;4.1009607759144115
3R;DME;NMA;2919.8788900507857;4.303281227656256
3R;DME;NVI;2622.433384235626;3.8930115644629324
3R;DME;SKD;2758.4709422685964;4.080649575542892
3R;DME;TIV;1999.7316827871407;3.0341126659132978
3R;EGO;DME;536.7176516143584;1.0161622780887702
3R;FEG;DME;2980.3519136057125;4.386692294628569
3R;KSQ;DME;2773.1965625379485;4.1009607759144115
3R;LED;ASF;1900.793196476374;2.8976457882432745
3R;NMA;DME;2919.8788900507857;4.303281227656256
3R;NVI;DME;2622.433384235626;3.8930115644629324
3R;SKD;DME;2758.4709422685964;4.080649575542892
3R;TIV;DME;1999.7316827871407;3.0341126659132978
3S;ANU;PTP;100.73282044157926;0.4148038902642473
3S;CAY;FDF;1439.661365129798;2.2616018829376525
